Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
1,6288,1677,0,26,0.0041349,0,1,32.9,30224,4010,1730,503,1543,1796,16,2,33,2898,4373,381,347
1,5895,1488,0,46,0.0078032,0,1,28.4,33523,4534,1832,377,1605,1466,35,2,34,2753,4336,219,348
1,3823,882,0,31,0.0081088,0,1,35.5,34856,3169,1232,185,1029,698,20,0,50,2026,3079,207,305
1,5335,1914,0,34,0.006373,1,1,20.6,61178,2595,1169,786,686,3278,107,8,18,1238,1675,235,337
1,2376,1055,0,15,0.0063131,0,0,19.8,66250,850,403,580,164,1715,246,6,14,231,281,131,78
1,4098,2205,0,10,0.0024402,1,1,29.1,43243,2318,724,622,85,3717,29,7,12,248,256,729,323
1,2728,854,0,33,0.0120968,0,1,22,45000,1344,693,346,311,1610,28,7,20,752,972,122,129
1,2698,1077,0,29,0.0107487,1,1,23,38588,1225,617,442,259,1671,28,0,26,714,910,359,53
1,5024,1635,0,55,0.0109475,0,1,29.3,41840,2682,1226,622,548,3260,45,0,34,1137,1581,273,298
1,3888,1344,0,28,0.0072016,0,1,30,43200,1969,965,487,423,2282,18,7,59,1099,1489,343,88
1,3426,1069,0,3,0.0008757,1,0,11.8,60327,1479,878,413,480,1831,22,1,24,1068,1455,122,128
1,2999,1060,0,10,0.0033344,1,1,44.6,22500,2443,921,273,456,1582,8,7,12,934,1360,364,290
1,4005,1443,0,116,0.0289638,1,1,33.2,33793,2096,1142,345,674,2113,14,0,13,1191,1763,331,386
1,4520,1644,0,13,0.0028761,0,0,8.6,74292,1006,987,662,472,3273,79,6,10,680,855,110,97
1,2781,908,0,32,0.0115067,1,1,21.6,62019,1174,677,371,378,1784,11,2,19,587,864,131,135
1,4557,1745,0,14,0.0030722,1,1,33.2,30598,2743,1220,503,452,3041,27,6,24,1007,1436,467,282
1,4113,2025,0,0,0,0,0,5.4,81366,430,622,990,842,2654,270,3,14,330,351,86,49
1,5265,2568,0,75,0.014245,1,1,29.6,46094,2764,1160,913,266,3842,339,2,22,794,926,1075,535
1,6192,2215,0,2,0.000323,1,1,45.3,26194,3730,1893,402,1031,3068,27,2,47,2017,2934,793,529
1,3417,1374,0,0,0,1,1,25.9,27700,2389,942,301,228,2330,36,21,27,775,963,436,304
1,3203,1234,0,0,0,1,1,43.2,27989,2262,1014,244,267,1749,13,1,18,1155,1358,414,317
1,4113,1902,0,5,0.0012157,1,0,12.1,78940,1277,720,822,180,3553,61,2,9,308,249,115,79
1,3705,978,0,1,0.0002699,0,1,37.5,31250,2705,1220,230,1002,1144,9,0,37,1513,2530,274,239
1,3254,858,0,6,0.0018439,1,1,39.5,29214,1917,1062,242,896,802,19,4,19,1514,2400,208,232
1,3506,885,0,5,0.0014261,0,1,31.5,32206,2530,1078,237,1003,814,12,0,63,1614,2616,171,120
1,4388,1238,0,6,0.0013674,0,1,19.6,44451,2415,1263,363,1067,1625,19,0,45,1632,2688,207,202
1,5262,1730,0,11,0.0020905,1,1,20.8,50855,2319,1403,632,840,3062,26,3,12,1319,2085,252,246
1,3616,960,0,0,0,0,1,21.9,38295,1984,996,287,814,1186,6,4,18,1588,2365,89,192
1,3526,968,0,10,0.0028361,0,1,20.9,36658,1965,950,414,787,1392,1,0,27,1319,2108,196,157
1,2675,733,0,28,0.0104673,0,1,32.2,29850,1734,845,174,638,649,4,0,40,1344,1986,106,209
1,4259,1116,0,2,0.0004696,0,1,28,43750,2683,1422,350,1300,976,33,0,37,1913,3215,286,156
1,3887,1003,0,4,0.0010291,0,1,40,32838,2104,1329,180,1029,1006,26,4,24,1798,2801,233,249
1,3153,778,0,8,0.0025373,0,1,45.6,19759,2560,1174,127,807,736,1,7,3,1599,2373,176,218
1,4371,1232,0,46,0.0105239,1,1,19.3,38713,2264,1176,450,838,2213,37,4,38,1241,2084,182,262
1,3621,1239,0,11,0.0030378,1,1,20.1,49740,1738,904,555,255,2735,27,1,7,596,741,163,119
1,5864,2019,0,47,0.008015,1,0,19.2,60536,1776,1493,888,403,4560,15,9,27,850,1169,232,201
1,4626,1641,0,45,0.0097276,0,1,20,57794,1726,1177,624,420,3441,22,8,11,724,1062,277,197
1,5267,2111,0,11,0.0020885,0,1,21.2,36783,3095,1272,801,410,3943,18,31,30,835,1147,359,353
1,4821,1268,0,37,0.0076748,0,1,52.6,25120,3725,1778,177,1124,1314,8,1,38,2336,3413,327,359
1,3787,1023,0,71,0.0187484,0,1,39.4,30873,2704,1365,209,1078,1154,7,0,56,1492,2553,220,355
1,4497,1708,0,44,0.0097843,0,0,14.5,57153,1850,964,880,266,3579,28,3,23,598,792,302,70
1,3562,827,0,24,0.0067378,0,1,42.3,26833,2786,1247,164,1068,625,13,0,46,1810,2902,198,162
1,4724,1022,0,8,0.0016935,0,1,33.7,34904,3573,1663,228,1379,795,6,6,32,2506,3901,188,221
1,3996,969,0,8,0.002002,1,1,28.3,33867,2851,1429,206,1180,710,10,2,45,2049,3218,230,175
1,3444,769,0,0,0,0,1,32,35346,2465,1212,165,1200,477,10,4,31,1722,2936,180,245
1,2879,639,0,7,0.0024314,0,1,29.6,37946,2194,1015,128,852,392,1,9,22,1603,2479,131,187
1,3454,867,0,0,0,0,1,35.1,34018,2393,1157,227,1062,851,11,2,26,1502,2584,155,197
1,3372,810,0,5,0.0014828,0,1,45.7,29833,2192,1162,182,832,770,7,1,26,1736,2574,162,220
1,3755,850,0,11,0.0029294,0,1,45.4,30972,2952,1461,146,1443,651,11,6,39,1605,3087,174,285
1,3313,797,0,1,0.0003018,1,1,38.4,30369,2810,1216,152,1255,701,7,4,54,1292,2555,170,285
1,4261,984,0,1,0.0002347,0,1,50.7,24019,3933,1518,225,1209,958,11,0,19,2064,3271,223,420
1,3927,946,0,46,0.0117138,0,1,38.4,34167,2653,1424,218,1149,1190,0,2,9,1577,2693,332,288
1,3412,814,0,14,0.0041032,0,1,48.5,24258,2721,1252,173,936,814,1,3,14,1644,2567,208,276
1,4902,1210,0,0,0,0,1,33.8,30089,3770,1731,247,1303,1335,16,9,27,2212,3531,272,482
1,3673,912,0,23,0.0062619,0,1,44.2,30873,2682,1362,202,925,869,7,6,8,1858,2769,204,316
1,5055,1186,0,51,0.010089,0,1,30.7,43125,3516,1740,361,1410,1422,10,0,44,2169,3586,165,307
1,5252,1276,0,59,0.0112338,0,1,42,27609,4069,1761,291,1619,1486,16,1,43,2087,3687,218,406
1,5691,1477,0,63,0.0110701,0,1,31.9,32923,3177,1947,306,2029,1562,17,3,34,2046,3991,328,414
1,5383,1308,0,0,0,0,1,37,30435,2998,1943,255,1318,1489,16,6,57,2497,3834,195,394
1,3854,1049,0,17,0.004411,1,1,39.8,32347,2680,1196,318,757,1538,7,5,26,1521,2206,182,138
1,5655,1435,0,0,0,1,1,43.2,28718,4619,2012,323,1359,2080,10,0,26,2180,3530,200,444
1,4932,1190,0,6,0.0012165,0,1,33.5,38082,2944,1684,280,1442,1561,13,2,37,1877,3307,164,239
1,6161,1543,0,24,0.0038955,0,1,28,38000,3754,2001,468,1533,2239,23,9,26,2331,3875,230,357
1,4377,988,0,230,0.0525474,0,1,34,33804,3576,1467,232,1022,1523,18,1,19,1794,2774,159,411
1,5620,1291,0,9,0.0016014,1,1,40.4,33468,4671,1971,315,1391,1476,11,10,59,2673,4152,227,367
1,4285,1036,0,6,0.0014002,1,1,44.8,40406,2825,1538,217,871,1576,14,10,17,1797,2642,157,345
1,3606,914,0,2,0.0005546,1,1,26.4,44295,2848,1203,235,607,1586,13,3,14,1383,1972,135,215
1,3074,709,0,8,0.0026025,0,1,40.1,25313,2113,1112,156,775,887,3,9,24,1376,2155,73,170
1,4564,1121,0,49,0.0107362,1,1,45,27054,3763,1561,234,1136,1530,12,13,44,1829,2969,237,291
1,2898,820,0,31,0.010697,0,1,30.4,37443,1547,872,249,508,1379,5,3,9,994,1502,77,189
1,4943,1430,0,34,0.0068784,1,1,34.2,34814,3120,1496,452,1115,2080,14,11,26,1697,2769,237,292
1,2313,664,0,15,0.0064851,0,1,33.4,32118,1201,715,221,406,1057,5,4,2,839,1196,93,113
1,3285,830,0,7,0.0021309,1,1,29.9,30938,2299,1114,193,754,1183,14,5,13,1316,2059,126,188
1,3938,962,0,8,0.0020315,0,1,40.2,32083,2582,1480,245,840,1324,9,8,36,1721,2568,161,239
1,2714,698,0,0,0,1,1,70.5,12396,2446,1306,92,573,881,17,0,26,1217,1808,244,413
1,6554,1488,0,34,0.0051877,1,1,41.4,35022,4105,2434,329,1928,1733,23,0,65,2805,4714,335,287
1,4586,1069,0,1,0.0002181,0,1,31.3,36466,3274,1752,211,1308,1247,6,3,29,1993,3275,147,297
1,4409,1182,0,0,0,1,1,67.8,12685,3755,2056,121,729,1715,8,4,21,1932,2642,394,659
1,5273,1132,0,29,0.0054997,0,1,39.9,28235,3875,1922,281,1199,1378,6,16,39,2635,3814,160,409
1,6769,1276,0,261,0.0385581,1,1,30.4,40179,4371,2442,363,1871,1299,27,2,49,3521,5374,163,373
1,5350,1284,0,175,0.0327103,1,1,47.1,23732,4639,2060,292,1335,1750,25,3,27,2210,3462,358,547
1,3499,1482,0,0,0,0,0,6.5,171492,370,698,656,3150,73,127,1,6,142,175,41,0
1,4362,1729,0,0,0,0,0,10.1,199063,698,897,918,3753,90,274,1,3,241,188,62,0
1,4341,1786,0,0,0,0,0,4,176250,450,875,917,3742,39,291,1,5,263,208,0,0
1,3586,1354,0,0,0,0,0,4.9,219135,207,756,824,3103,48,234,1,2,198,204,0,0
1,4675,1833,0,93,0.019893,0,0,3.6,240385,295,936,975,3877,97,448,6,3,244,219,41,0
1,2744,903,0,544,0.1982507,0,0,7.7,213929,235,403,747,2087,34,336,3,6,278,321,34,0
1,2818,1198,0,0,0,0,0,1.5,182422,147,585,599,2506,29,174,1,4,104,95,7,0
1,3290,1228,0,0,0,0,0,4.4,250000,221,772,784,2926,28,180,0,2,154,110,27,0
1,3233,1245,0,8,0.0024745,0,0,3.4,250000,123,738,779,2855,33,196,0,3,146,129,25,0
1,3662,1436,0,0,0,0,0,3.9,186471,207,993,694,3417,11,121,2,8,103,158,72,0
1,3660,1395,0,0,0,0,0,6.9,232656,336,880,638,3172,45,311,1,2,129,123,19,0
1,6092,2525,0,8,0.0013132,0,0,3.8,177188,541,1327,1471,5381,36,404,4,8,259,294,58,14
1,3567,1612,0,23,0.006448,0,0,5.7,167054,435,798,647,3218,32,162,0,8,147,179,81,0
1,3563,1343,0,14,0.0039293,0,0,3.8,215375,229,997,652,3263,22,148,1,3,126,172,33,7
1,3759,1524,0,0,0,0,0,1.5,223875,278,889,805,3436,25,155,4,3,136,136,34,0
1,3358,1329,0,0,0,0,0,7.6,250000,368,807,759,3028,22,148,2,5,153,135,8,0
1,2873,1660,0,0,0,0,0,11,160201,450,323,365,2355,52,285,0,5,176,181,125,0
1,2319,1414,0,0,0,0,0,13,116591,511,191,274,1897,35,259,3,6,119,117,94,15
1,4646,2869,0,2,0.0004305,0,0,6.5,135496,779,250,466,3729,68,583,3,3,260,318,67,15
1,5683,2906,0,2,0.0003519,0,0,5.7,141524,923,674,963,4773,80,488,7,6,329,286,159,0
1,2489,1223,0,0,0,1,0,11.2,250000,398,430,882,2217,29,114,2,1,126,117,318,0
1,2608,965,0,638,0.2446319,0,0,17.2,165268,562,292,446,2066,21,352,2,1,166,127,139,0
1,3611,2048,0,12,0.0033232,0,0,17.9,185972,932,349,750,2598,51,717,1,4,240,196,386,22
1,9344,8,1,9331,0.9986087,0,0,0,0,0,51,0,3549,326,4090,20,18,1341,1418,0,0
1,4523,1732,0,0,0,0,1,75.2,2500,4517,53,48,2004,106,1782,6,10,615,614,326,14
1,3570,1096,0,777,0.2176471,0,1,77.1,103750,2362,28,32,1846,80,1179,8,14,443,530,230,23
1,4082,2009,0,343,0.0840274,0,1,60.1,109545,2521,90,55,2276,107,1306,3,10,380,363,500,0
1,1576,635,0,148,0.0939086,0,0,4.7,180500,268,328,233,1290,87,108,0,8,83,101,19,0
1,1811,734,0,0,0,0,0,13.3,250000,323,390,350,1455,34,230,1,1,90,76,9,6
1,4234,2299,0,7,0.0016533,0,1,35.2,103646,1729,211,333,2138,90,1629,6,8,363,296,301,0
1,4561,2284,0,4,0.000877,0,0,15.1,134063,1007,517,689,3312,99,825,5,13,307,260,179,53
1,2890,1376,0,53,0.0183391,0,0,2.7,112463,479,474,462,2276,26,380,3,4,201,168,122,5
1,3042,1575,0,0,0,0,0,11.5,162250,626,366,907,2535,41,294,0,1,171,132,68,0
1,4720,2447,0,7,0.0014831,0,0,7.3,146278,727,612,1314,4013,92,360,2,4,249,210,141,0
1,6087,2861,0,34,0.0055857,0,0,10,106622,1116,1040,928,4693,142,829,5,9,409,370,16,45
1,5927,2874,0,15,0.0025308,0,0,6.5,109417,984,817,861,4314,108,1041,3,9,452,452,95,24
1,3680,1984,0,117,0.0317935,0,1,23.6,39460,2313,311,359,1885,165,1043,7,22,558,731,302,54
1,4580,2490,0,86,0.0187773,0,0,10,88851,1164,324,603,3296,138,667,7,28,444,613,311,12
1,3011,1690,0,2,0.0006642,0,0,15.5,91522,964,192,290,2083,62,525,5,8,328,399,139,42
1,2806,1569,0,0,0,0,0,15,95848,964,194,288,1958,78,528,1,1,240,309,154,23
1,5379,2487,0,7,0.0013014,0,1,12.9,51953,2810,743,360,2734,144,1090,10,67,1334,1760,296,18
1,3243,1569,0,2,0.0006167,0,0,8.7,56538,640,377,323,1934,90,636,3,13,567,729,158,42
1,2549,1175,0,9,0.0035308,0,0,7.3,88975,705,319,374,1423,62,676,1,9,378,597,37,50
1,2990,1529,0,0,0,0,0,8.2,92174,719,330,326,1503,78,1007,6,37,359,558,145,6
1,2917,1216,0,55,0.018855,1,0,2.8,117893,338,658,468,2109,67,489,1,6,245,253,144,4
1,2428,1514,0,0,0,0,0,8.1,119074,370,120,1229,2081,23,251,2,2,69,88,53,0
1,3375,1655,0,6,0.0017778,0,0,9.2,123897,624,621,533,2733,68,363,3,2,206,191,85,0
1,5138,2273,0,143,0.0278318,0,0,4.9,149917,684,1012,1131,4247,161,397,1,15,317,434,152,12
1,4359,1934,0,1,0.0002294,0,0,10,96850,836,1003,669,3877,84,171,2,4,221,189,172,110
1,3885,1503,0,0,0,0,0,3.4,189194,480,1007,628,3287,44,354,1,2,197,270,96,20
1,4043,1407,0,16,0.0039575,0,0,5.8,203313,412,1223,595,3596,60,223,3,2,159,158,53,0
1,3413,1003,0,0,0,0,1,26.8,36397,1818,941,176,1171,748,108,2,79,1305,2190,194,166
1,3252,1099,0,76,0.0233702,0,1,28.3,40588,1527,848,173,1528,519,166,1,45,993,1740,134,103
1,4085,1621,0,17,0.0041616,0,0,9.2,69417,1213,837,360,2075,532,441,29,32,976,1474,67,29
1,3458,1600,0,23,0.0066512,0,0,17.5,63846,1173,577,270,1727,396,681,11,25,618,899,105,7
1,3650,1710,0,300,0.0821918,0,1,15.6,51176,1318,471,154,1563,391,874,12,24,786,1068,157,37
1,3902,2126,0,113,0.0289595,0,1,21.6,56573,1442,413,282,1953,458,848,8,37,598,843,136,29
1,2423,1277,0,3,0.0012381,0,0,8.1,75705,623,310,112,1110,280,494,4,23,512,752,150,72
1,2878,1505,0,0,0,0,0,15.6,81104,909,326,146,1443,306,676,5,15,433,669,173,30
1,2761,1385,0,2,0.0007244,0,1,18.7,49531,899,347,135,1304,353,600,3,31,470,661,25,84
1,4412,2379,0,8,0.0018132,0,0,16,90605,1491,437,236,2167,497,1041,12,21,674,911,106,61
1,3761,1228,0,115,0.030577,0,1,19.8,55850,1822,832,340,1710,384,283,41,66,1277,2209,103,0
1,2364,886,0,22,0.0093063,0,0,15.2,81719,666,496,311,671,929,176,1,30,557,826,101,32
1,2449,967,0,31,0.0126582,0,0,14.9,101125,781,512,324,1583,69,480,2,6,309,468,64,5
1,2525,1127,0,10,0.0039604,0,0,12.1,61902,866,345,186,1149,100,676,7,23,570,832,56,19
1,4506,2002,0,7,0.0015535,0,0,9.6,85186,1099,655,733,2895,117,927,11,14,542,863,115,116
1,3391,1344,0,5,0.0014745,0,0,10.4,111417,517,712,667,2661,35,396,10,10,279,446,34,28
1,2937,1331,0,18,0.0061287,0,0,7.3,126250,470,524,579,2180,57,454,0,9,237,328,76,11
1,4475,1914,0,6,0.0013408,0,0,17.4,84423,1452,886,484,2467,100,1557,4,18,329,450,151,77
1,5850,2805,0,5,0.0008547,0,0,10.2,101696,959,866,605,3467,285,1480,6,16,596,802,41,17
1,4134,1863,0,1,0.0002419,0,1,25,62237,1493,739,402,1995,181,1542,2,13,401,571,125,59
1,3635,1690,0,0,0,0,1,27.1,63750,1542,562,296,1747,202,866,4,29,787,1234,126,35
1,5911,2600,0,165,0.0279141,0,1,19.2,51076,2965,824,494,2744,499,1526,15,44,1083,1501,224,85
1,3087,1286,0,35,0.0113379,0,0,12.3,85565,1123,553,317,1749,228,515,7,42,546,870,81,0
1,3877,1796,0,22,0.0056745,0,0,7.4,97500,1122,617,469,2648,136,482,6,8,597,926,95,44
1,4354,1775,0,0,0,0,0,10.8,96094,1036,891,523,3218,85,379,12,34,626,1061,44,56
1,2411,1095,0,4,0.0016591,0,0,10,61418,953,397,200,1464,116,245,2,28,556,917,56,43
1,3378,1519,0,3,0.0008881,0,0,14.9,56944,1518,582,216,1890,143,313,7,64,961,1466,111,49
1,2941,1277,0,140,0.0476029,0,0,12.8,94125,914,477,394,1872,153,345,6,26,539,911,61,34
1,4074,1880,0,2,0.0004909,0,0,16.3,58750,1529,742,469,2274,202,360,3,52,1183,2041,155,62
1,2197,873,0,2,0.0009103,0,0,9,125000,278,367,328,1782,50,134,1,5,225,488,39,0
1,3711,1586,0,130,0.035031,0,1,22.7,44474,1365,573,245,2314,455,92,2,34,814,1281,194,112
1,3695,1639,0,135,0.0365359,0,0,12.5,65938,1358,611,200,2339,393,117,10,34,802,1213,150,148
1,3172,2095,0,77,0.0242749,0,0,14.5,157891,770,170,272,2652,115,145,8,15,237,312,173,46
1,2884,1765,0,80,0.0277393,0,0,12.3,78594,792,209,160,2401,98,131,4,18,232,273,195,0
1,2413,1149,0,53,0.0219644,0,0,12.8,121528,351,413,247,1949,89,95,5,25,250,413,41,9
1,2801,1245,0,2,0.000714,0,0,10.3,103750,486,469,296,2204,53,135,5,16,388,661,97,28
1,3107,1569,0,15,0.0048278,0,0,11.7,91034,722,398,267,2453,101,209,3,33,308,602,117,7
1,4227,2306,0,68,0.0160871,0,0,11.6,166480,646,468,487,3600,138,185,12,16,276,383,78,7
1,4418,2333,0,16,0.0036215,0,0,12.7,178750,976,488,545,3230,220,606,14,8,340,430,53,0
1,4337,2438,0,8,0.0018446,1,0,8.8,173500,630,374,873,3746,158,218,3,12,200,274,173,71
1,1177,482,0,0,0,0,0,2.7,57083,292,195,148,635,86,203,14,14,225,331,31,25
1,4226,1326,0,10,0.0023663,0,1,9.2,49432,2420,1093,335,2225,113,347,28,38,1475,2835,78,70
1,3887,1583,0,61,0.0156933,0,1,22.6,52593,1905,780,311,2139,210,434,14,47,1043,1922,126,39
1,4775,2522,0,8,0.0016754,0,0,16.2,107054,1161,506,1169,3460,223,626,10,10,446,671,84,0
1,4993,2202,0,0,0,0,0,6.3,71176,1993,771,844,2823,170,1051,24,9,916,1398,136,210
1,3349,1663,0,1,0.0002986,0,0,4.9,138523,539,429,270,2285,118,467,13,19,447,672,100,27
1,5207,1643,0,9,0.0017284,0,1,26.2,37668,3145,1537,504,2147,345,411,32,71,2201,3698,212,276
1,6470,3490,0,0,0,0,0,10,178571,1455,801,451,3623,740,1457,16,18,616,737,68,0
1,2711,1132,0,0,0,0,0,11.3,74931,770,452,501,1418,108,608,2,10,565,945,97,44
1,5396,2184,0,0,0,0,0,5.1,120185,687,1062,871,4012,208,578,9,11,578,945,65,10
1,5592,2797,0,6,0.001073,1,0,15.1,67346,1882,943,412,1438,2819,629,12,27,667,808,172,107
1,4009,1539,0,0,0,0,0,9.1,116761,554,808,669,3143,110,437,9,9,301,464,18,16
1,5063,738,0,3333,0.6583053,0,0,8.5,131154,273,314,265,3630,266,522,12,13,620,933,31,23
1,3838,1683,0,0,0,0,0,8.8,153295,516,631,567,2827,189,505,14,13,290,450,27,44
1,5252,3128,0,0,0,1,0,7.4,118287,1131,381,537,3806,328,626,12,16,464,558,112,9
1,3983,2071,0,87,0.0218428,0,0,17.7,103272,1089,420,444,2637,379,553,15,12,387,591,127,24
1,5395,2148,0,6,0.0011121,0,0,3.5,143750,684,1118,948,4074,186,630,17,19,469,753,123,14
1,3004,1091,0,9,0.002996,0,0,8.7,104659,635,666,389,1996,158,411,7,10,422,724,64,26
1,2490,1051,0,0,0,0,0,15.6,59148,711,548,125,764,837,255,11,33,590,766,44,76
1,1533,581,0,1,0.0006523,0,1,26.8,35417,701,428,73,253,842,160,10,2,266,351,54,107
1,2458,963,0,3,0.0012205,0,0,13.6,84861,741,505,283,1617,217,292,25,7,300,626,42,55
1,3158,1595,0,0,0,0,0,3.8,138355,414,336,473,2662,139,154,3,7,193,282,9,23
1,3510,1120,0,8,0.0022792,0,1,25.8,40023,1744,1087,293,597,1941,22,2,12,936,1477,193,248
1,2210,589,0,2,0.000905,1,1,35.3,33438,1452,708,150,626,662,58,0,15,849,1465,112,195
1,3582,956,0,0,0,0,1,19.6,51974,1609,964,390,1165,689,401,12,14,1301,2291,118,98
1,4967,1427,0,30,0.0060399,0,1,27,45910,3008,1337,511,1674,696,807,41,44,1705,3107,139,144
1,3353,959,0,11,0.0032806,0,1,27.2,48824,1850,914,351,997,398,567,8,25,1358,2184,160,184
1,2601,967,0,0,0,0,0,7.1,73125,461,443,633,716,166,1250,22,17,430,634,81,5
1,6543,1806,0,18,0.002751,1,1,26.3,45033,3412,2049,400,2150,893,910,29,45,2516,3909,176,283
1,6629,2123,0,45,0.0067884,0,1,10.8,53684,2635,1671,556,2174,318,1576,35,61,2465,3526,39,253
1,6742,1783,0,47,0.0069712,1,1,37.3,32114,4288,2103,331,2325,457,926,122,47,2865,4702,173,402
1,2805,1044,0,51,0.0181818,0,0,9.7,67500,610,476,564,1052,219,1140,24,10,360,578,22,16
1,4720,1524,0,31,0.0065678,0,0,15.7,72829,1916,1122,466,2126,291,1057,45,23,1178,2109,70,99
1,4178,1369,0,10,0.0023935,1,1,18.3,44758,2296,1205,304,1964,328,479,37,35,1335,2632,122,166
1,2189,780,0,5,0.0022841,0,0,12.3,82650,479,496,295,1459,115,187,15,20,393,825,33,48
1,2306,856,0,1,0.0004337,1,1,18.9,51535,1143,599,154,929,316,288,12,6,755,1291,155,123
1,4140,1062,0,6,0.0014493,0,0,16.7,65785,1926,1171,389,1935,62,146,100,57,1840,3571,83,127
1,2370,519,0,4,0.0016878,0,1,19.4,46860,1306,788,146,835,152,12,14,14,1343,2173,42,130
1,4951,1309,0,0,0,0,0,16.5,66683,2344,1468,458,2367,71,150,45,50,2268,4344,53,79
1,2448,638,0,4,0.001634,0,0,11.7,70179,944,632,256,1218,41,149,35,38,967,1999,0,63
1,4754,1202,0,54,0.0113589,0,1,23.4,49625,3260,1476,331,2129,105,137,48,47,2288,4178,121,207
1,4579,1570,0,18,0.003931,1,1,25.9,53487,2202,1411,371,1444,1141,789,62,13,1130,1875,106,217
1,2950,906,0,3,0.0010169,0,1,23.5,48387,1779,887,245,1124,214,348,16,39,1209,2093,76,181
1,4214,1040,0,4,0.0009492,0,1,33.1,37359,3075,1341,240,2003,66,58,21,49,2017,3916,84,200
1,3564,882,0,5,0.0014029,0,1,25.4,45857,1839,1214,184,1566,44,51,5,77,1821,3374,113,201
1,4065,1120,0,10,0.00246,0,1,35,40069,2511,1262,390,2003,52,69,15,54,1872,3753,178,167
1,4219,1049,0,3,0.0007111,1,1,20.7,41944,2350,1312,372,1791,98,37,16,33,2244,4029,119,176
1,3019,883,0,53,0.0175555,0,1,33.5,34441,2076,959,202,1264,195,34,15,32,1479,2630,177,205
1,3991,964,0,5,0.0012528,0,1,44.1,32500,3565,1408,159,1751,108,32,53,48,1999,3721,100,334
1,3579,902,0,9,0.0025147,0,1,42.6,30378,2875,1306,133,1540,93,24,14,37,1871,3376,152,237
1,3707,961,0,8,0.0021581,0,1,40.2,31287,2681,1332,238,1405,152,56,9,37,2048,3340,178,210
1,3265,767,0,0,0,0,1,46.6,29893,2475,1232,169,1381,163,52,41,13,1615,2892,40,233
1,4875,2028,0,0,0,0,0,3.6,120938,547,929,985,3651,158,517,8,36,505,1058,53,34
1,3019,896,0,6,0.0019874,0,1,43,25357,1883,1015,202,1297,229,40,20,31,1402,2512,163,214
1,4307,1625,0,73,0.0169492,0,1,40.2,27868,3290,1200,452,1608,535,348,16,28,1772,2809,260,450
1,4221,1767,0,7,0.0016584,0,0,9,94091,936,862,539,2506,284,564,15,27,825,1481,146,36
1,3191,1338,0,9,0.0028204,0,0,7,97125,602,624,701,2319,126,271,7,19,449,777,114,13
1,3091,1107,0,11,0.0035587,0,0,11.6,77344,623,693,462,2158,97,135,9,38,654,1607,35,99
1,3910,1245,0,10,0.0025575,0,1,28,37113,2313,1096,360,2145,397,158,9,44,1157,2847,146,176
1,5218,1786,0,218,0.0417785,0,1,33,32140,3491,1368,463,2757,353,170,28,67,1843,3696,377,392
1,4127,1499,0,7,0.0016961,0,1,14.7,45552,1526,1172,311,2270,303,197,39,67,1251,2492,189,253
1,3851,1582,0,71,0.0184368,0,1,18.2,49667,1531,933,407,2266,283,151,28,54,1069,2080,134,59
1,5343,2299,0,0,0,0,0,2.4,95486,641,1064,820,4142,167,214,17,38,765,1531,137,48
1,4679,1553,0,456,0.0974567,0,1,36.2,39792,3034,1177,375,2336,406,164,49,80,1644,3019,431,299
1,3315,1094,0,73,0.0220211,0,1,24,43224,2026,972,265,1679,205,151,18,25,1237,2303,131,165
1,3475,1319,0,21,0.0060432,0,1,18.9,49706,1590,921,284,1804,292,169,31,48,1131,1927,201,193
1,3423,1384,0,7,0.002045,0,0,12.2,73934,1199,786,452,2449,138,156,9,36,635,1288,97,146
1,2374,843,0,87,0.036647,0,0,7.6,94545,348,652,380,1854,116,121,16,3,264,516,40,12
1,3603,1578,0,5,0.0013877,0,0,7.7,117688,562,573,1107,3069,72,164,0,29,269,552,22,6
1,5163,2080,0,26,0.0050358,0,0,12.9,76174,1017,1034,808,3881,193,234,20,45,790,1465,37,90
1,2594,1165,0,20,0.0077101,0,0,7.4,109261,468,646,206,1636,307,143,19,37,452,699,32,45
1,3503,1664,0,6,0.0017128,1,0,11.3,82015,885,638,443,2468,221,165,7,44,598,1130,128,56
1,6002,2018,0,0,0,0,0,3.5,121287,694,1436,860,4253,40,1369,6,14,320,515,51,0
1,5546,1912,0,0,0,0,0,6.9,93750,863,1399,736,3331,32,1874,0,24,285,496,116,30
1,6140,2124,0,6,0.0009772,0,0,5.3,103241,918,1426,856,4141,35,1617,2,16,329,539,68,16
1,5740,2033,0,1,0.0001742,0,0,5,88045,868,1368,625,3920,42,1211,5,20,542,948,51,41
1,3868,1287,0,0,0,0,0,11.1,119013,561,896,343,2224,20,1302,4,19,299,503,29,35
1,6026,2510,0,1,0.0001659,0,0,9.4,88393,1466,1322,635,3860,59,1633,4,13,457,862,117,107
1,8053,3132,0,221,0.0274432,0,0,9.4,78438,2607,1854,1259,5408,65,1958,8,26,588,945,390,78
1,6144,2186,0,0,0,0,0,3.6,111371,1144,1284,1074,5150,36,641,1,7,309,580,13,0
1,5604,2066,0,0,0,0,0,8.5,155219,715,1005,1196,4737,39,598,2,6,222,362,119,0
