GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_EST_VC02,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC19,HC01_EST_VC20,HC01_EST_VC21,HC01_EST_VC23,HC01_EST_VC24,HC01_EST_VC25,HC01_EST_VC27,HC01_EST_VC28,HC01_EST_VC29,HC01_EST_VC31,HC01_EST_VC32,HC01_EST_VC33,HC01_EST_VC37,HC01_EST_VC38,HC01_EST_VC39,HC01_EST_VC40,HC01_EST_VC44,HC01_EST_VC45,HC01_EST_VC46,HC01_EST_VC47,HC01_EST_VC48,HC01_EST_VC49,HC01_EST_VC52
Id,Id2,Geography,Total; Estimate; Population 18 to 24 years,Total; Estimate; Less than high school graduate,Total; Estimate; High school graduate (includes equivalency),Total; Estimate; Some college or associate's degree,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 25 years and over,Total; Estimate; Less than 9th grade,"Total; Estimate; 9th to 12th grade, no diploma",Total; Estimate; High school graduate (includes equivalency),"Total; Estimate; Some college, no degree",Total; Estimate; Associate's degree,Total; Estimate; Bachelor's degree,Total; Estimate; Graduate or professional degree,Total; Estimate; Percent high school graduate or higher,Total; Estimate; Percent bachelor's degree or higher,Total; Estimate; Population 25 to 34 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 35 to 44 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 45 to 64 years,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; Population 65 years and over,Total; Estimate; High school graduate or higher,Total; Estimate; Bachelor's degree or higher,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Less than high school graduate,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - High school graduate (includes equivalency),Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Some college or associate's degree,Total; Estimate; POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL - Bachelor's degree or higher,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Population 25 years and over with earnings,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Less than high school graduate,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - High school graduate (includes equivalency),Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Some college or associate's degree,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Bachelor's degree,Total; Estimate; MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2010 INFLATION-ADJUSTED DOLLARS) - Graduate or professional degree,Total; Estimate; PERCENT IMPUTED - Educational attainment
1400000US06037910715,06037910715,"Census Tract 9107.15, Los Angeles County, California",684,22.5,26.8,47.8,2.9,3713,17.9,13.5,35.0,19.8,8.5,4.3,1.0,68.6,5.3,1265,72.5,4.1,734,64.7,1.5,1459,71.4,9.1,255,43.9,0.0,12.6,16.8,20.9,31.1,28333,22782,32854,31406,30083,70682,10.2
1400000US06037910716,06037910716,"Census Tract 9107.16, Los Angeles County, California",635,35.1,18.4,46.5,0.0,3069,12.8,10.0,20.0,35.6,7.3,9.3,5.0,77.2,14.2,634,77.6,12.6,785,72.2,7.1,1349,78.4,16.1,301,84.1,27.9,7.6,13.3,3.9,3.7,37500,26553,31125,43066,75333,57056,3.8
1400000US06037910804,06037910804,"Census Tract 9108.04, Los Angeles County, California",287,12.5,59.9,27.5,0.0,1976,0.9,5.8,31.9,30.6,12.3,14.6,3.9,93.3,18.5,278,83.8,9.4,307,96.7,19.5,1104,94.6,19.8,287,94.1,21.3,0.0,0.0,2.7,3.3,50302,43616,44604,44891,76250,103750,4.7
1400000US06037910805,06037910805,"Census Tract 9108.05, Los Angeles County, California",269,8.2,43.5,43.9,4.5,3146,3.8,4.1,30.5,33.2,11.2,9.7,7.6,92.1,17.3,337,92.6,13.9,699,93.4,15.0,1680,91.5,17.0,430,91.9,25.1,4.4,11.1,7.4,2.6,45272,42833,36067,45405,60500,91083,5.9
1400000US06037910807,06037910807,"Census Tract 9108.07, Los Angeles County, California",459,11.8,45.3,39.4,3.5,3545,0.9,8.5,24.7,28.8,11.2,17.1,8.8,90.6,25.9,694,82.6,8.2,919,86.0,33.0,1529,97.8,30.4,403,87.8,23.3,11.4,7.6,1.0,2.0,48830,30577,43750,40988,64198,73750,3.8
1400000US06037910808,06037910808,"Census Tract 9108.08, Los Angeles County, California",180,14.4,33.9,51.7,0.0,2346,1.4,12.4,24.6,32.9,8.3,16.1,4.3,86.1,20.3,495,81.0,16.2,691,86.5,21.0,937,88.9,21.9,223,84.3,21.1,9.2,3.5,12.2,9.2,34335,26799,31607,33494,41651,35972,4.9
1400000US06037910809,06037910809,"Census Tract 9108.09, Los Angeles County, California",191,30.9,13.1,30.4,25.7,1444,0.0,1.6,35.4,22.4,7.3,14.8,18.5,98.4,33.3,139,100.0,51.8,203,100.0,5.4,828,100.0,41.1,274,91.6,21.2,0.0,4.9,5.4,1.9,54505,-,41610,34615,112500,106923,1.7
1400000US06037910810,06037910810,"Census Tract 9108.10, Los Angeles County, California",286,26.9,21.3,46.5,5.2,1504,3.1,5.6,17.2,27.4,11.4,18.1,17.2,91.4,35.3,212,87.7,47.2,475,90.1,30.1,676,95.3,39.6,141,82.3,14.2,20.0,0.0,3.9,0.0,57500,44602,29006,56591,78542,70455,3.4
1400000US06037910811,06037910811,"Census Tract 9108.11, Los Angeles County, California",0,-,-,-,-,208,0.0,8.7,27.4,39.4,8.7,15.9,0.0,91.3,15.9,29,100.0,0.0,66,72.7,0.0,101,100.0,32.7,12,100.0,0.0,0.0,0.0,0.0,0.0,75903,-,24886,76667,167500,-,0.0
1400000US06037910812,06037910812,"Census Tract 9108.12, Los Angeles County, California",53,0.0,0.0,100.0,0.0,276,0.0,0.0,14.9,65.6,8.0,4.0,7.6,100.0,11.6,0,-,-,86,100.0,0.0,160,100.0,13.8,30,100.0,33.3,-,0.0,0.0,0.0,60455,-,4886,59375,-,170114,3.6
1400000US06037910813,06037910813,"Census Tract 9108.13, Los Angeles County, California",280,3.2,13.2,52.9,30.7,2280,1.7,4.7,27.3,28.6,9.5,16.9,11.2,93.6,28.2,116,100.0,0.0,401,87.3,43.6,1556,96.1,26.0,207,83.6,30.4,8.2,12.2,2.1,0.0,52424,26000,68047,38477,67219,142167,2.2
1400000US06037911001,06037911001,"Census Tract 9110.01, Los Angeles County, California",248,20.6,31.5,44.0,4.0,3073,7.7,8.9,26.0,29.1,11.7,10.9,5.8,83.4,16.6,441,100.0,15.6,344,67.2,32.3,1726,80.7,14.0,562,88.8,16.0,2.4,5.3,8.3,20.0,28937,23370,26504,29676,62594,30556,2.9
1400000US06037920011,06037920011,"Census Tract 9200.11, Los Angeles County, California",16,50.0,0.0,50.0,0.0,194,0.0,22.2,32.0,24.2,12.4,4.6,4.6,77.8,9.3,56,75.0,16.1,79,72.2,0.0,59,88.1,15.3,0,-,-,-,-,30.8,0.0,17639,-,-,9625,-,-,0.0
1400000US06037920012,06037920012,"Census Tract 9200.12, Los Angeles County, California",74,0.0,55.4,44.6,0.0,858,0.0,4.7,25.5,39.6,11.2,14.6,4.4,95.3,19.0,184,82.6,0.0,196,100.0,32.7,421,98.1,17.3,57,100.0,45.6,0.0,3.7,4.4,0.0,46563,-,26893,47344,61806,68750,6.9
1400000US06037920013,06037920013,"Census Tract 9200.13, Los Angeles County, California",402,21.9,22.4,52.5,3.2,2548,0.9,5.6,28.2,22.1,11.3,25.0,6.9,93.6,31.9,285,93.3,37.9,562,92.0,25.4,1089,98.9,46.6,612,85.6,9.0,0.0,1.5,5.2,3.0,44531,24474,23523,46471,72857,90268,0.9
1400000US06037920015,06037920015,"Census Tract 9200.15, Los Angeles County, California",392,11.0,22.2,61.0,5.9,3651,1.2,2.8,13.2,31.8,12.2,28.9,10.0,96.1,38.9,420,90.0,41.9,1239,95.2,45.0,1722,97.6,38.2,270,100.0,10.4,0.0,2.1,1.4,1.1,72727,77083,52019,65581,96023,103750,0.2
1400000US06037920016,06037920016,"Census Tract 9200.16, Los Angeles County, California",472,19.9,23.3,47.9,8.9,2928,0.9,4.4,13.7,24.3,7.3,33.4,16.1,94.7,49.4,460,98.0,39.3,876,100.0,63.9,1216,97.1,45.4,376,70.5,41.0,0.0,3.0,3.3,2.6,66734,25096,80202,54813,61721,99479,3.1
1400000US06037920017,06037920017,"Census Tract 9200.17, Los Angeles County, California",446,2.2,37.4,58.1,2.2,2793,3.0,6.6,25.0,37.5,7.7,14.3,5.9,90.4,20.2,448,74.8,22.3,780,95.8,18.7,1144,94.7,21.2,421,85.5,17.8,14.2,0.0,4.3,4.6,44286,19808,38958,43415,51685,90714,6.4
1400000US06037920018,06037920018,"Census Tract 9200.18, Los Angeles County, California",179,7.8,16.2,50.3,25.7,1445,6.0,1.5,30.7,26.9,4.5,20.3,10.2,92.5,30.4,287,96.5,27.9,317,100.0,40.1,670,88.8,30.0,171,86.5,18.7,0.0,6.8,4.0,3.6,57563,11583,40641,60400,66094,87569,0.0
1400000US06037920020,06037920020,"Census Tract 9200.20, Los Angeles County, California",591,0.0,42.1,53.8,4.1,4270,6.2,3.6,23.0,26.4,8.7,22.3,9.8,90.3,32.1,798,98.9,47.4,1136,92.7,28.7,1816,92.7,33.0,520,63.3,13.1,8.9,6.2,4.9,1.3,50000,96250,37024,48878,55980,100452,0.9
1400000US06037920023,06037920023,"Census Tract 9200.23, Los Angeles County, California",122,30.3,61.5,8.2,0.0,1640,15.7,11.6,28.0,28.8,7.8,5.2,2.8,72.6,8.0,379,67.5,9.2,276,46.7,4.7,755,86.6,9.5,230,66.1,4.8,2.2,0.0,0.0,0.0,28766,19344,24915,29698,29776,64250,4.9
1400000US06037920026,06037920026,"Census Tract 9200.26, Los Angeles County, California",0,-,-,-,-,1387,26.9,9.7,47.9,4.4,0.7,10.4,0.0,63.4,10.4,125,0.0,0.0,289,100.0,3.5,829,55.0,16.2,144,93.1,0.0,0.0,18.8,0.0,0.0,4879,"2,500-",4063,62056,-,-,80.7
1400000US06037920028,06037920028,"Census Tract 9200.28, Los Angeles County, California",430,14.4,20.9,62.6,2.1,2898,2.3,4.3,14.1,28.5,14.6,27.4,8.8,93.4,36.2,988,94.6,38.4,848,92.9,47.1,907,93.7,27.0,155,86.5,16.8,16.2,6.6,0.5,1.7,51359,31667,35951,56071,51928,79191,1.6
1400000US06037920029,06037920029,"Census Tract 9200.29, Los Angeles County, California",486,13.4,21.6,53.3,11.7,2368,2.2,4.3,28.5,28.6,5.9,22.1,8.4,93.5,30.5,461,88.1,12.8,679,90.3,29.3,931,97.5,35.2,297,96.6,46.1,0.0,3.1,8.9,3.7,44712,38269,33986,45231,56780,56471,1.5
1400000US06037920030,06037920030,"Census Tract 9200.30, Los Angeles County, California",547,8.8,13.0,71.8,6.4,3494,0.5,2.7,23.2,25.6,12.1,24.7,11.1,96.7,35.8,779,97.8,38.5,985,92.6,30.4,1560,99.4,35.7,170,90.6,55.3,38.3,10.9,6.3,1.8,51480,5250,35236,46250,57198,66952,3.3
1400000US06037920031,06037920031,"Census Tract 9200.31, Los Angeles County, California",187,5.9,58.8,35.3,0.0,4008,3.5,7.1,28.4,25.7,7.0,20.3,8.1,89.4,28.3,357,95.2,55.5,516,96.3,48.3,1261,96.3,31.6,1874,81.8,15.5,15.3,6.6,4.4,6.0,42630,12031,36419,38047,65473,39615,3.3
1400000US06037920032,06037920032,"Census Tract 9200.32, Los Angeles County, California",277,13.0,35.7,48.0,3.2,1631,2.7,6.1,18.8,22.2,8.3,26.7,15.1,91.2,41.8,246,85.0,39.8,623,98.4,50.9,617,90.9,41.3,145,71.7,8.3,28.5,0.0,0.0,0.0,61591,58409,50132,48571,57794,102027,0.6
1400000US06037920033,06037920033,"Census Tract 9200.33, Los Angeles County, California",34,35.3,64.7,0.0,0.0,341,0.0,10.0,26.4,36.1,9.4,5.9,12.3,90.0,18.2,95,100.0,44.2,55,54.5,18.2,104,100.0,0.0,87,89.7,11.5,41.2,11.1,0.0,0.0,40625,-,44875,30833,-,-,0.0
1400000US06037920034,06037920034,"Census Tract 9200.34, Los Angeles County, California",303,8.3,42.9,34.3,14.5,2134,7.5,15.8,22.7,22.2,8.5,16.1,7.2,76.7,23.3,377,87.0,21.2,671,63.6,23.8,855,87.6,30.1,231,57.6,0.0,17.5,0.0,1.8,0.0,43849,23816,36250,42844,71063,47264,2.3
1400000US06037920035,06037920035,"Census Tract 9200.35, Los Angeles County, California",851,7.4,31.7,57.9,2.9,4256,10.1,8.7,27.3,24.1,6.9,16.2,6.6,81.2,22.9,1232,88.5,22.2,1252,78.2,22.1,1328,80.2,31.1,444,72.5,2.5,13.9,1.7,5.4,1.2,34679,24157,24990,37902,40875,79567,5.8
1400000US06037920036,06037920036,"Census Tract 9200.36, Los Angeles County, California",299,10.0,13.4,69.2,7.4,2211,16.3,14.8,25.4,25.5,3.9,6.5,7.6,68.8,14.1,596,74.3,18.1,625,66.2,13.3,751,69.6,13.4,239,59.4,7.9,11.2,2.1,6.9,0.0,37486,24191,36809,45281,39297,70435,2.5
1400000US06037920037,06037920037,"Census Tract 9200.37, Los Angeles County, California",1173,31.9,27.8,40.3,0.0,4052,12.9,17.3,15.7,25.1,11.5,13.5,4.1,69.9,17.6,1956,70.9,19.0,790,66.3,15.2,1040,69.7,14.1,266,73.7,28.2,41.0,17.1,9.9,1.4,35218,19958,27015,40341,37396,61490,4.1
1400000US06037920038,06037920038,"Census Tract 9200.38, Los Angeles County, California",423,15.1,49.9,29.8,5.2,2415,6.9,10.5,31.6,26.8,6.2,11.8,6.3,82.7,18.1,687,80.2,16.4,667,81.4,20.7,813,91.0,15.1,248,65.3,25.4,12.9,6.3,3.9,2.5,40750,21653,39688,39500,52361,65792,4.1
1400000US06037920039,06037920039,"Census Tract 9200.39, Los Angeles County, California",86,23.3,45.3,31.4,0.0,1225,0.7,8.7,17.2,19.9,20.8,22.2,10.4,90.5,32.6,210,73.8,29.5,192,92.2,30.2,695,96.1,33.4,128,85.2,36.7,0.0,0.0,0.0,8.0,59696,84000,38594,46875,88750,65139,4.2
1400000US06037920040,06037920040,"Census Tract 9200.40, Los Angeles County, California",224,21.9,11.6,64.7,1.8,1618,1.2,3.6,30.5,22.8,3.6,25.8,12.5,95.1,38.3,234,87.2,38.5,397,100.0,27.2,736,97.3,49.5,251,88.4,22.7,25.3,4.3,0.0,1.9,44493,-,34313,36513,46369,95179,0.0
1400000US06037920041,06037920041,"Census Tract 9200.41, Los Angeles County, California",252,4.8,58.3,33.3,3.6,1585,0.7,7.6,22.6,31.7,9.8,22.3,5.2,91.7,27.6,327,96.9,39.8,569,94.2,20.0,595,91.3,30.8,94,60.6,10.6,0.0,0.0,3.0,0.0,50169,30114,46210,53226,51333,87875,3.4
1400000US06037920042,06037920042,"Census Tract 9200.42, Los Angeles County, California",649,21.4,17.9,49.2,11.6,5180,0.7,3.3,22.5,28.8,14.4,20.8,9.5,95.9,30.3,1366,97.0,31.4,1257,100.0,38.1,1803,95.1,32.4,754,89.3,10.2,0.0,2.9,1.4,5.7,53781,51058,44583,51750,63675,66939,5.0
1400000US06037920043,06037920043,"Census Tract 9200.43, Los Angeles County, California",323,5.3,19.2,55.1,20.4,3038,1.9,2.0,11.7,20.8,10.9,32.6,20.0,96.0,52.6,352,100.0,62.2,1097,99.3,63.0,1322,93.6,44.5,267,89.1,37.8,0.0,16.3,4.4,3.2,76388,9688,81763,58438,79375,111250,1.2
1400000US06037920044,06037920044,"Census Tract 9200.44, Los Angeles County, California",112,0.0,18.8,81.3,0.0,1798,1.1,6.1,23.3,19.3,19.6,22.2,8.4,92.8,30.6,507,87.2,38.5,449,96.7,38.1,685,95.2,27.0,157,89.8,0.0,9.9,0.0,0.0,0.0,59426,68373,49438,48214,83611,99861,2.2
1400000US06037920045,06037920045,"Census Tract 9200.45, Los Angeles County, California",413,4.1,29.1,58.6,8.2,2916,0.0,3.5,14.2,29.8,9.7,28.8,14.0,96.5,42.8,508,92.9,55.5,723,100.0,40.7,1421,97.0,40.7,264,91.3,35.6,0.0,0.0,2.3,0.0,55417,22045,65348,44623,49670,74219,5.7
1400000US06037920102,06037920102,"Census Tract 9201.02, Los Angeles County, California",716,11.7,51.5,33.8,2.9,3557,7.0,7.5,15.7,31.0,7.7,21.1,9.9,85.4,31.1,782,90.9,38.6,1006,81.5,25.8,1360,90.1,34.7,409,68.9,17.4,45.4,18.5,9.5,1.9,41863,18453,40758,41667,47127,76307,3.5
1400000US06037920104,06037920104,"Census Tract 9201.04, Los Angeles County, California",272,17.6,34.9,47.4,0.0,1742,0.6,11.0,26.8,20.6,12.9,21.8,6.4,88.4,28.2,277,100.0,13.7,445,95.3,24.3,839,90.0,41.2,181,46.4,0.0,5.0,6.9,9.3,0.0,51094,65625,42679,37232,75385,50250,1.6
1400000US06037920106,06037920106,"Census Tract 9201.06, Los Angeles County, California",328,24.1,41.8,25.0,9.1,1775,10.9,17.0,26.4,25.4,6.8,10.0,3.5,72.1,13.5,408,87.0,6.1,516,49.8,6.0,740,78.6,23.6,111,77.5,8.1,1.4,3.8,9.1,0.0,27406,21458,25809,34375,52063,39732,7.6
1400000US06037920107,06037920107,"Census Tract 9201.07, Los Angeles County, California",145,0.0,46.9,46.2,6.9,1678,3.5,0.8,4.4,26.8,19.5,31.2,13.8,95.7,45.1,224,100.0,74.1,811,100.0,35.8,622,89.2,48.2,21,76.2,0.0,0.0,9.5,1.0,1.2,75970,33362,25000,76050,63906,96042,0.2
1400000US06037920108,06037920108,"Census Tract 9201.08, Los Angeles County, California",258,12.0,14.0,63.6,10.5,1754,0.5,4.3,15.9,22.9,6.5,36.3,13.6,95.2,49.9,403,100.0,47.6,646,91.0,46.7,522,100.0,52.7,183,85.8,57.9,31.0,0.0,3.1,3.7,63008,44531,42452,71406,52381,97188,3.6
1400000US06037920109,06037920109,"Census Tract 9201.09, Los Angeles County, California",199,0.0,2.5,58.3,39.2,2344,1.9,7.0,15.5,25.1,4.1,31.2,15.3,91.1,46.5,522,79.5,51.5,609,100.0,56.5,824,91.6,46.7,389,91.8,23.4,5.3,0.0,1.6,0.0,63964,23977,81094,41042,67333,110938,4.1
1400000US06037920110,06037920110,"Census Tract 9201.10, Los Angeles County, California",238,18.5,22.3,57.1,2.1,3092,0.5,1.1,8.4,26.1,11.6,38.0,14.3,98.4,52.3,514,100.0,32.7,1114,98.7,61.6,1257,98.4,56.0,207,92.3,28.5,0.0,3.9,3.3,4.5,72561,75833,14625,62955,85764,78750,1.3
1400000US06037920111,06037920111,"Census Tract 9201.11, Los Angeles County, California",390,16.9,45.1,25.4,12.6,2065,3.0,4.4,17.4,29.4,9.8,27.3,8.7,92.6,35.9,350,91.4,42.0,444,95.5,24.5,1046,93.6,37.7,225,84.4,40.9,14.5,2.8,1.1,0.0,50789,25536,46750,42380,74750,55950,2.5
1400000US06037920112,06037920112,"Census Tract 9201.12, Los Angeles County, California",234,0.0,22.2,73.9,3.8,3081,4.1,2.3,20.4,32.2,13.7,19.9,7.3,93.6,27.3,311,100.0,36.0,610,100.0,28.4,1384,97.4,34.2,776,79.3,10.4,0.0,3.3,0.5,7.0,55182,24323,50096,52448,85134,61125,5.5
1400000US06037920114,06037920114,"Census Tract 9201.14, Los Angeles County, California",499,0.0,18.0,56.3,25.7,3533,1.3,5.6,16.4,22.5,8.5,30.1,15.7,93.1,45.7,1196,91.7,44.8,1166,97.6,53.0,979,90.0,42.4,192,90.1,24.5,36.1,7.1,6.4,2.6,58021,12841,54475,43603,73750,81396,6.9
1400000US06037920115,06037920115,"Census Tract 9201.15, Los Angeles County, California",326,4.3,48.8,23.3,23.6,1934,2.3,6.3,17.9,31.1,4.0,23.9,14.4,91.4,38.3,316,100.0,38.6,481,98.3,40.3,936,84.6,42.5,201,92.5,13.4,14.4,11.0,1.5,3.5,44076,9667,29318,49313,60990,77059,2.5
1400000US06037920116,06037920116,"Census Tract 9201.16, Los Angeles County, California",478,0.0,42.3,51.3,6.5,3197,2.2,2.9,20.6,30.8,12.3,23.9,7.2,94.9,31.1,401,94.3,52.4,1051,90.6,16.9,1428,100.0,41.0,317,86.8,6.9,42.7,0.0,5.9,0.0,70325,11464,78355,64153,79500,101797,2.0
1400000US06037920118,06037920118,"Census Tract 9201.18, Los Angeles County, California",352,21.0,14.5,61.1,3.4,3614,0.0,2.5,17.3,26.3,12.8,31.4,9.6,97.5,41.0,669,93.4,39.9,1029,100.0,38.6,1641,100.0,43.0,275,82.5,40.7,0.0,0.0,4.7,0.0,67929,-,67569,71286,53190,91875,0.3
1400000US06037920119,06037920119,"Census Tract 9201.19, Los Angeles County, California",111,9.9,9.9,80.2,0.0,1047,2.4,4.2,8.6,42.9,12.6,20.7,8.6,93.4,29.3,60,90.0,20.0,300,97.0,32.0,582,100.0,31.4,105,48.6,15.2,0.0,0.0,0.0,0.0,82429,39583,-,81050,91188,116250,7.6
1400000US06037920200,06037920200,"Census Tract 9202, Los Angeles County, California",2856,65.8,23.2,11.0,0.0,4894,6.7,36.2,31.1,18.0,3.0,4.0,1.1,57.1,5.0,2261,51.9,2.7,1507,59.5,2.9,1109,64.0,12.7,17,100.0,0.0,-,-,-,-,13197,10449,13670,15577,19500,7083,18.5
1400000US06037920303,06037920303,"Census Tract 9203.03, Los Angeles County, California",39,23.1,23.1,53.8,0.0,944,4.8,0.0,13.9,16.8,14.2,32.0,18.3,95.2,50.3,223,91.9,55.6,162,100.0,84.6,464,98.3,42.9,95,80.0,15.8,0.0,7.6,2.7,0.0,58527,-,48224,48125,59271,69656,7.2
1400000US06037920312,06037920312,"Census Tract 9203.12, Los Angeles County, California",520,9.2,31.3,54.4,5.0,3535,3.7,12.3,26.4,19.9,8.8,18.5,10.5,84.0,29.0,667,67.8,22.3,701,81.7,25.4,1526,94.1,40.1,641,79.6,13.3,24.5,27.4,9.7,5.4,35646,16432,14303,36492,53125,93199,6.5
1400000US06037920313,06037920313,"Census Tract 9203.13, Los Angeles County, California",425,7.8,12.7,63.8,15.8,3773,5.7,9.1,19.5,26.0,9.0,21.7,9.0,85.2,30.7,694,95.1,23.5,972,88.5,22.7,1507,82.7,40.6,600,74.7,27.2,1.4,8.6,2.0,4.2,39038,31004,36806,34569,48641,81466,6.5
1400000US06037920314,06037920314,"Census Tract 9203.14, Los Angeles County, California",258,10.1,27.5,57.8,4.7,1739,3.6,2.9,20.8,17.3,8.2,35.2,12.1,93.5,47.3,196,100.0,61.7,370,97.8,46.5,998,90.9,46.7,175,92.0,36.6,0.0,6.6,15.8,0.0,72424,44420,36484,74625,80179,97757,0.5
1400000US06037920322,06037920322,"Census Tract 9203.22, Los Angeles County, California",236,14.4,15.3,47.9,22.5,1948,2.5,8.9,14.1,22.7,14.9,26.5,10.3,88.6,36.8,294,98.6,31.3,390,96.7,29.0,782,86.7,44.5,482,79.0,34.0,0.0,0.0,6.9,0.0,42154,31053,29306,35333,62910,64091,2.6
1400000US06037920326,06037920326,"Census Tract 9203.26, Los Angeles County, California",505,6.9,31.5,61.6,0.0,3969,1.0,1.8,17.5,20.6,10.4,37.4,11.4,97.2,48.7,654,100.0,54.4,1507,98.5,59.7,1378,97.1,39.6,430,88.8,31.2,0.0,2.7,5.2,15.4,46614,24632,30111,48281,65682,73250,2.1
1400000US06037920328,06037920328,"Census Tract 9203.28, Los Angeles County, California",219,0.0,40.6,35.6,23.7,1264,0.4,2.8,6.4,32.8,8.3,30.0,19.2,96.8,49.2,323,100.0,49.5,345,100.0,51.9,500,92.8,52.0,96,94.8,24.0,0.0,0.0,1.5,1.0,74500,-,41136,62463,75644,112500,4.2
1400000US06037920329,06037920329,"Census Tract 9203.29, Los Angeles County, California",382,13.1,22.5,35.6,28.8,3696,0.6,4.9,16.9,21.8,6.1,34.8,14.9,94.5,49.7,584,89.6,55.3,935,100.0,50.4,1781,94.3,50.3,396,89.6,37.4,30.0,1.9,5.4,2.3,55582,11947,26964,47656,68438,80313,0.4
1400000US06037920330,06037920330,"Census Tract 9203.30, Los Angeles County, California",674,0.0,20.6,54.9,24.5,3899,0.0,1.4,17.5,22.9,9.7,31.5,17.0,98.6,48.5,836,100.0,61.8,682,100.0,57.9,1767,100.0,48.3,614,90.9,20.4,0.0,1.9,1.3,4.1,55216,-,32775,54113,53446,78846,1.9
1400000US06037920331,06037920331,"Census Tract 9203.31, Los Angeles County, California",321,7.2,29.3,59.5,4.0,2924,2.7,3.5,17.3,25.1,10.2,28.0,13.2,93.8,41.2,513,97.9,50.7,678,97.3,43.5,1125,98.7,41.8,608,77.6,29.6,6.7,10.1,6.4,0.0,56094,19479,29000,52866,68182,85560,1.1
1400000US06037920332,06037920332,"Census Tract 9203.32, Los Angeles County, California",993,0.0,11.0,89.0,0.0,1197,0.5,6.9,13.6,24.1,20.1,13.0,21.6,92.6,34.7,204,84.8,29.4,280,100.0,55.4,629,91.7,24.8,84,92.9,52.4,6.7,0.0,10.1,4.8,53250,49194,33542,55385,54327,62372,1.6
1400000US06037920334,06037920334,"Census Tract 9203.34, Los Angeles County, California",839,2.5,25.7,68.9,2.9,4282,1.8,2.0,20.8,27.9,8.3,27.3,12.0,96.3,39.3,843,100.0,50.9,830,94.0,37.3,1570,96.6,40.1,1039,94.6,30.2,9.7,16.4,4.7,6.3,49287,24519,38549,49288,56750,56715,4.5
1400000US06037920336,06037920336,"Census Tract 9203.36, Los Angeles County, California",494,53.6,19.8,23.5,3.0,3621,30.0,19.9,16.9,14.7,3.0,10.2,5.3,50.1,15.5,1302,47.2,14.7,1059,51.4,20.3,983,48.3,9.8,277,65.0,20.9,45.2,19.3,17.6,11.4,20974,16265,35339,27115,27422,75859,8.3
1400000US06037920337,06037920337,"Census Tract 9203.37, Los Angeles County, California",1626,44.2,25.8,24.1,5.9,4243,25.6,19.7,19.3,19.8,6.1,7.1,2.5,54.7,9.5,1707,51.3,10.0,1149,40.7,8.3,1171,71.3,12.0,216,66.2,0.0,37.6,21.7,9.2,8.4,20776,13873,18065,32974,45446,71287,11.0
1400000US06037920338,06037920338,"Census Tract 9203.38, Los Angeles County, California",241,0.0,39.0,61.0,0.0,3377,0.4,1.5,9.5,19.8,9.0,37.5,22.3,98.1,59.8,210,100.0,52.9,1404,99.0,69.5,1460,97.9,53.9,303,93.4,48.2,0.0,0.0,4.8,0.0,76518,42589,65313,35755,91250,105057,0.3
1400000US06037920339,06037920339,"Census Tract 9203.39, Los Angeles County, California",371,0.0,19.4,58.2,22.4,3355,0.0,4.0,11.9,21.1,5.8,36.6,20.7,96.0,57.3,316,100.0,61.4,1357,100.0,67.1,1437,93.3,49.5,245,84.5,43.3,12.7,3.5,4.8,0.9,75967,19259,32389,72188,65781,103684,1.8
