GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08
Id,Id2,Geography,Number; OCCUPANCY STATUS - Total housing units,Percent; OCCUPANCY STATUS - Total housing units,Number; OCCUPANCY STATUS - Total housing units - Occupied housing units,Percent; OCCUPANCY STATUS - Total housing units - Occupied housing units,Number; TENURE - Occupied housing units,Percent; TENURE - Occupied housing units,Number; TENURE - Occupied housing units - Owner occupied,Percent; TENURE - Occupied housing units - Owner occupied,Number; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Percent; TENURE - Occupied housing units - Owner occupied - Owned with a mortgage or loan,Number; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Percent; TENURE - Occupied housing units - Owner occupied - Owned free and clear,Number; TENURE - Occupied housing units - Renter occupied,Percent; TENURE - Occupied housing units - Renter occupied
1400000US06075026404,06075026404,"Census Tract 264.04, San Francisco County, California",699,100.0,671,96.0,671,100.0,351,52.3,282,42.0,69,10.3,320,47.7
1400000US06075030101,06075030101,"Census Tract 301.01, San Francisco County, California",2158,100.0,1997,92.5,1997,100.0,560,28.0,432,21.6,128,6.4,1437,72.0
1400000US06075030102,06075030102,"Census Tract 301.02, San Francisco County, California",2338,100.0,2203,94.2,2203,100.0,960,43.6,684,31.0,276,12.5,1243,56.4
1400000US06075030201,06075030201,"Census Tract 302.01, San Francisco County, California",1950,100.0,1842,94.5,1842,100.0,482,26.2,341,18.5,141,7.7,1360,73.8
1400000US06075030202,06075030202,"Census Tract 302.02, San Francisco County, California",2229,100.0,2084,93.5,2084,100.0,461,22.1,320,15.4,141,6.8,1623,77.9
1400000US06075030301,06075030301,"Census Tract 303.01, San Francisco County, California",2522,100.0,2362,93.7,2362,100.0,1263,53.5,826,35.0,437,18.5,1099,46.5
1400000US06075030302,06075030302,"Census Tract 303.02, San Francisco County, California",1452,100.0,1374,94.6,1374,100.0,1012,73.7,693,50.4,319,23.2,362,26.3
1400000US06075030400,06075030400,"Census Tract 304, San Francisco County, California",2004,100.0,1933,96.5,1933,100.0,1443,74.7,990,51.2,453,23.4,490,25.3
1400000US06075030500,06075030500,"Census Tract 305, San Francisco County, California",1056,100.0,1006,95.3,1006,100.0,730,72.6,478,47.5,252,25.0,276,27.4
1400000US06075030600,06075030600,"Census Tract 306, San Francisco County, California",901,100.0,865,96.0,865,100.0,724,83.7,533,61.6,191,22.1,141,16.3
1400000US06075030700,06075030700,"Census Tract 307, San Francisco County, California",2747,100.0,2651,96.5,2651,100.0,2243,84.6,1619,61.1,624,23.5,408,15.4
1400000US06075030800,06075030800,"Census Tract 308, San Francisco County, California",2315,100.0,2145,92.7,2145,100.0,1666,77.7,1155,53.8,511,23.8,479,22.3
1400000US06075030900,06075030900,"Census Tract 309, San Francisco County, California",2435,100.0,2345,96.3,2345,100.0,2094,89.3,1527,65.1,567,24.2,251,10.7
1400000US06075031000,06075031000,"Census Tract 310, San Francisco County, California",1322,100.0,1271,96.1,1271,100.0,1060,83.4,805,63.3,255,20.1,211,16.6
1400000US06075031100,06075031100,"Census Tract 311, San Francisco County, California",2590,100.0,2462,95.1,2462,100.0,1569,63.7,1208,49.1,361,14.7,893,36.3
1400000US06075031201,06075031201,"Census Tract 312.01, San Francisco County, California",1861,100.0,1740,93.5,1740,100.0,975,56.0,691,39.7,284,16.3,765,44.0
1400000US06075031202,06075031202,"Census Tract 312.02, San Francisco County, California",879,100.0,837,95.2,837,100.0,593,70.8,455,54.4,138,16.5,244,29.2
1400000US06075031301,06075031301,"Census Tract 313.01, San Francisco County, California",1304,100.0,1261,96.7,1261,100.0,933,74.0,694,55.0,239,19.0,328,26.0
1400000US06075031302,06075031302,"Census Tract 313.02, San Francisco County, California",1901,100.0,1777,93.5,1777,100.0,1178,66.3,927,52.2,251,14.1,599,33.7
1400000US06075031400,06075031400,"Census Tract 314, San Francisco County, California",1911,100.0,1791,93.7,1791,100.0,1159,64.7,918,51.3,241,13.5,632,35.3
1400000US06075032601,06075032601,"Census Tract 326.01, San Francisco County, California",1845,100.0,1728,93.7,1728,100.0,592,34.3,363,21.0,229,13.3,1136,65.7
1400000US06075032602,06075032602,"Census Tract 326.02, San Francisco County, California",1743,100.0,1669,95.8,1669,100.0,837,50.1,524,31.4,313,18.8,832,49.9
1400000US06075032700,06075032700,"Census Tract 327, San Francisco County, California",2559,100.0,2391,93.4,2391,100.0,1457,60.9,914,38.2,543,22.7,934,39.1
1400000US06075032801,06075032801,"Census Tract 328.01, San Francisco County, California",1521,100.0,1437,94.5,1437,100.0,801,55.7,491,34.2,310,21.6,636,44.3
1400000US06075032802,06075032802,"Census Tract 328.02, San Francisco County, California",1540,100.0,1443,93.7,1443,100.0,854,59.2,533,36.9,321,22.2,589,40.8
1400000US06075032901,06075032901,"Census Tract 329.01, San Francisco County, California",1806,100.0,1700,94.1,1700,100.0,1166,68.6,692,40.7,474,27.9,534,31.4
1400000US06075032902,06075032902,"Census Tract 329.02, San Francisco County, California",1394,100.0,1313,94.2,1313,100.0,927,70.6,566,43.1,361,27.5,386,29.4
1400000US06075033000,06075033000,"Census Tract 330, San Francisco County, California",2821,100.0,2698,95.6,2698,100.0,1839,68.2,1204,44.6,635,23.5,859,31.8
1400000US06075033100,06075033100,"Census Tract 331, San Francisco County, California",1508,100.0,1442,95.6,1442,100.0,1240,86.0,776,53.8,464,32.2,202,14.0
1400000US06075033201,06075033201,"Census Tract 332.01, San Francisco County, California",794,100.0,647,81.5,647,100.0,4,0.6,3,0.5,1,0.2,643,99.4
1400000US06075033203,06075033203,"Census Tract 332.03, San Francisco County, California",1614,100.0,1478,91.6,1478,100.0,1,0.1,1,0.1,0,0.0,1477,99.9
1400000US06075033204,06075033204,"Census Tract 332.04, San Francisco County, California",1770,100.0,1598,90.3,1598,100.0,0,0.0,0,0.0,0,0.0,1598,100.0
1400000US06075035100,06075035100,"Census Tract 351, San Francisco County, California",2895,100.0,2718,93.9,2718,100.0,1593,58.6,1003,36.9,590,21.7,1125,41.4
1400000US06075035201,06075035201,"Census Tract 352.01, San Francisco County, California",1975,100.0,1865,94.4,1865,100.0,1122,60.2,746,40.0,376,20.2,743,39.8
1400000US06075035202,06075035202,"Census Tract 352.02, San Francisco County, California",1891,100.0,1764,93.3,1764,100.0,556,31.5,405,23.0,151,8.6,1208,68.5
1400000US06075035300,06075035300,"Census Tract 353, San Francisco County, California",2557,100.0,2458,96.1,2458,100.0,1565,63.7,962,39.1,603,24.5,893,36.3
1400000US06075035400,06075035400,"Census Tract 354, San Francisco County, California",2488,100.0,2377,95.5,2377,100.0,1468,61.8,1004,42.2,464,19.5,909,38.2
1400000US06075040100,06075040100,"Census Tract 401, San Francisco County, California",2022,100.0,1863,92.1,1863,100.0,512,27.5,361,19.4,151,8.1,1351,72.5
1400000US06075040200,06075040200,"Census Tract 402, San Francisco County, California",2559,100.0,2352,91.9,2352,100.0,682,29.0,442,18.8,240,10.2,1670,71.0
1400000US06075042601,06075042601,"Census Tract 426.01, San Francisco County, California",1855,100.0,1679,90.5,1679,100.0,449,26.7,281,16.7,168,10.0,1230,73.3
1400000US06075042602,06075042602,"Census Tract 426.02, San Francisco County, California",1548,100.0,1411,91.1,1411,100.0,492,34.9,313,22.2,179,12.7,919,65.1
1400000US06075042700,06075042700,"Census Tract 427, San Francisco County, California",2576,100.0,2352,91.3,2352,100.0,657,27.9,415,17.6,242,10.3,1695,72.1
1400000US06075042800,06075042800,"Census Tract 428, San Francisco County, California",1008,100.0,934,92.7,934,100.0,724,77.5,488,52.2,236,25.3,210,22.5
1400000US06075045100,06075045100,"Census Tract 451, San Francisco County, California",2290,100.0,2150,93.9,2150,100.0,616,28.7,416,19.3,200,9.3,1534,71.3
1400000US06075045200,06075045200,"Census Tract 452, San Francisco County, California",2980,100.0,2735,91.8,2735,100.0,1036,37.9,667,24.4,369,13.5,1699,62.1
1400000US06075047600,06075047600,"Census Tract 476, San Francisco County, California",2338,100.0,2173,92.9,2173,100.0,890,41.0,524,24.1,366,16.8,1283,59.0
1400000US06075047701,06075047701,"Census Tract 477.01, San Francisco County, California",2019,100.0,1869,92.6,1869,100.0,612,32.7,372,19.9,240,12.8,1257,67.3
1400000US06075047702,06075047702,"Census Tract 477.02, San Francisco County, California",1667,100.0,1554,93.2,1554,100.0,666,42.9,384,24.7,282,18.1,888,57.1
1400000US06075047801,06075047801,"Census Tract 478.01, San Francisco County, California",1770,100.0,1634,92.3,1634,100.0,737,45.1,441,27.0,296,18.1,897,54.9
1400000US06075047802,06075047802,"Census Tract 478.02, San Francisco County, California",1617,100.0,1497,92.6,1497,100.0,550,36.7,328,21.9,222,14.8,947,63.3
1400000US06075047901,06075047901,"Census Tract 479.01, San Francisco County, California",2893,100.0,2670,92.3,2670,100.0,1273,47.7,843,31.6,430,16.1,1397,52.3
1400000US06075047902,06075047902,"Census Tract 479.02, San Francisco County, California",1631,100.0,1508,92.5,1508,100.0,700,46.4,479,31.8,221,14.7,808,53.6
1400000US06075060100,06075060100,"Census Tract 601, San Francisco County, California",1160,100.0,1110,95.7,1110,100.0,17,1.5,13,1.2,4,0.4,1093,98.5
1400000US06075060400,06075060400,"Census Tract 604, San Francisco County, California",1052,100.0,1001,95.2,1001,100.0,155,15.5,109,10.9,46,4.6,846,84.5
1400000US06075060502,06075060502,"Census Tract 605.02, San Francisco County, California",1005,100.0,961,95.6,961,100.0,178,18.5,130,13.5,48,5.0,783,81.5
1400000US06075060700,06075060700,"Census Tract 607, San Francisco County, California",4751,100.0,4381,92.2,4381,100.0,1506,34.4,1414,32.3,92,2.1,2875,65.6
1400000US06075061000,06075061000,"Census Tract 610, San Francisco County, California",1334,100.0,1150,86.2,1150,100.0,867,75.4,732,63.7,135,11.7,283,24.6
1400000US06075061100,06075061100,"Census Tract 611, San Francisco County, California",2351,100.0,2135,90.8,2135,100.0,78,3.7,37,1.7,41,1.9,2057,96.3
1400000US06075061200,06075061200,"Census Tract 612, San Francisco County, California",1235,100.0,1115,90.3,1115,100.0,450,40.4,386,34.6,64,5.7,665,59.6
1400000US06075061400,06075061400,"Census Tract 614, San Francisco County, California",2552,100.0,2354,92.2,2354,100.0,1047,44.5,879,37.3,168,7.1,1307,55.5
1400000US06075061500,06075061500,"Census Tract 615.00, San Francisco County, California",8255,100.0,6785,82.2,6785,100.0,2527,37.2,2250,33.2,277,4.1,4258,62.8
1400000US06075980200,06075980200,"Census Tract 9802, San Francisco County, California",68,100.0,62,91.2,62,100.0,36,58.1,25,40.3,11,17.7,26,41.9
1400000US06075980300,06075980300,"Census Tract 9803, San Francisco County, California",37,100.0,34,91.9,34,100.0,0,0.0,0,0.0,0,0.0,34,100.0
1400000US06075980401,06075980401,"Census Tract 9804.01, San Francisco County, California",1,100.0,0,0.0,0,(X),0,(X),0,(X),0,(X),0,(X)
1400000US06075980501,06075980501,"Census Tract 9805.01, San Francisco County, California",229,100.0,223,97.4,223,100.0,64,28.7,55,24.7,9,4.0,159,71.3
1400000US06075980600,06075980600,"Census Tract 9806, San Francisco County, California",163,100.0,154,94.5,154,100.0,99,64.3,93,60.4,6,3.9,55,35.7
1400000US06075980900,06075980900,"Census Tract 9809, San Francisco County, California",160,100.0,146,91.3,146,100.0,26,17.8,25,17.1,1,0.7,120,82.2
1400000US06075990100,06075990100,"Census Tract 9901, San Francisco County, California",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1400000US06077000100,06077000100,"Census Tract 1, San Joaquin County, California",2320,100.0,1763,76.0,1763,100.0,62,3.5,21,1.2,41,2.3,1701,96.5
1400000US06077000300,06077000300,"Census Tract 3, San Joaquin County, California",1074,100.0,930,86.6,930,100.0,125,13.4,97,10.4,28,3.0,805,86.6
1400000US06077000401,06077000401,"Census Tract 4.01, San Joaquin County, California",1418,100.0,1258,88.7,1258,100.0,710,56.4,521,41.4,189,15.0,548,43.6
1400000US06077000402,06077000402,"Census Tract 4.02, San Joaquin County, California",2281,100.0,1904,83.5,1904,100.0,214,11.2,162,8.5,52,2.7,1690,88.8
1400000US06077000500,06077000500,"Census Tract 5, San Joaquin County, California",912,100.0,792,86.8,792,100.0,219,27.7,145,18.3,74,9.3,573,72.3
1400000US06077000600,06077000600,"Census Tract 6, San Joaquin County, California",654,100.0,556,85.0,556,100.0,118,21.2,65,11.7,53,9.5,438,78.8
1400000US06077000700,06077000700,"Census Tract 7, San Joaquin County, California",1466,100.0,1259,85.9,1259,100.0,456,36.2,278,22.1,178,14.1,803,63.8
1400000US06077000801,06077000801,"Census Tract 8.01, San Joaquin County, California",1820,100.0,1647,90.5,1647,100.0,1061,64.4,945,57.4,116,7.0,586,35.6
1400000US06077000900,06077000900,"Census Tract 9, San Joaquin County, California",2148,100.0,1946,90.6,1946,100.0,985,50.6,715,36.7,270,13.9,961,49.4
1400000US06077001000,06077001000,"Census Tract 10, San Joaquin County, California",2134,100.0,1942,91.0,1942,100.0,1266,65.2,851,43.8,415,21.4,676,34.8
1400000US06077001101,06077001101,"Census Tract 11.01, San Joaquin County, California",1888,100.0,1731,91.7,1731,100.0,1090,63.0,798,46.1,292,16.9,641,37.0
1400000US06077001102,06077001102,"Census Tract 11.02, San Joaquin County, California",2114,100.0,1941,91.8,1941,100.0,966,49.8,708,36.5,258,13.3,975,50.2
1400000US06077001200,06077001200,"Census Tract 12, San Joaquin County, California",1909,100.0,1761,92.2,1761,100.0,1189,67.5,826,46.9,363,20.6,572,32.5
1400000US06077001300,06077001300,"Census Tract 13, San Joaquin County, California",2079,100.0,1855,89.2,1855,100.0,911,49.1,649,35.0,262,14.1,944,50.9
1400000US06077001400,06077001400,"Census Tract 14, San Joaquin County, California",1973,100.0,1807,91.6,1807,100.0,817,45.2,540,29.9,277,15.3,990,54.8
1400000US06077001500,06077001500,"Census Tract 15, San Joaquin County, California",2562,100.0,2333,91.1,2333,100.0,1378,59.1,1002,42.9,376,16.1,955,40.9
1400000US06077001600,06077001600,"Census Tract 16, San Joaquin County, California",723,100.0,646,89.3,646,100.0,262,40.6,180,27.9,82,12.7,384,59.4
1400000US06077001700,06077001700,"Census Tract 17, San Joaquin County, California",1215,100.0,1084,89.2,1084,100.0,509,47.0,345,31.8,164,15.1,575,53.0
1400000US06077001800,06077001800,"Census Tract 18, San Joaquin County, California",1157,100.0,1077,93.1,1077,100.0,605,56.2,387,35.9,218,20.2,472,43.8
1400000US06077001900,06077001900,"Census Tract 19, San Joaquin County, California",1579,100.0,1431,90.6,1431,100.0,597,41.7,384,26.8,213,14.9,834,58.3
1400000US06077002000,06077002000,"Census Tract 20, San Joaquin County, California",1217,100.0,1130,92.9,1130,100.0,574,50.8,395,35.0,179,15.8,556,49.2
1400000US06077002100,06077002100,"Census Tract 21, San Joaquin County, California",1528,100.0,1381,90.4,1381,100.0,772,55.9,638,46.2,134,9.7,609,44.1
1400000US06077002201,06077002201,"Census Tract 22.01, San Joaquin County, California",840,100.0,728,86.7,728,100.0,333,45.7,222,30.5,111,15.2,395,54.3
1400000US06077002202,06077002202,"Census Tract 22.02, San Joaquin County, California",1419,100.0,1310,92.3,1310,100.0,570,43.5,434,33.1,136,10.4,740,56.5
1400000US06077002300,06077002300,"Census Tract 23, San Joaquin County, California",1460,100.0,1308,89.6,1308,100.0,495,37.8,299,22.9,196,15.0,813,62.2
1400000US06077002401,06077002401,"Census Tract 24.01, San Joaquin County, California",1338,100.0,1228,91.8,1228,100.0,655,53.3,497,40.5,158,12.9,573,46.7
